0,0,0,FALSE,,,78,,,,,0,,,óÑêÏêÖån,ëÂì˙êÏ
0,-25,216.134,,,,,,,,,,,,,
0,-23.979,216.022,,,,,,,,,,,,,
0,-23.833,216.022,,,,,,,,,,,,,
0,-23.723,216.021,,,,,,,,,,,,,
0,-23.456,216.016,,,,,,,,,,,,,
0,-22.979,216.006,,,,,,,,,,,,,
0,-22.716,216.069,,,,,,,,,,,,,
0,-22.326,216.091,,,,,,,,,,,,,
0,-21.555,216.201,,,,,,,,,,,,,
0,-20.711,216.311,,,,,,,,,,,,,
0,-20.582,216.33,,,,,,,,,,,,,
0,-20.234,216.315,,,,,,,,,,,,,
0,-18.429,216.148,,,,,,,,,,,,,
0,-16.481,216.23,,,,,,,,,,,,,
0,-16.466,216.229,,,,,,,,,,,,,
0,-16.459,216.231,,,,,,,,,,,,,
0,-16.453,216.233,,,,,,,,,,,,,
0,-15.498,216.63,,,,,,,,,,,,,
0,-15.06,216.494,,,,,,,,,,,,,
0,-14.04,216.259,,,,,,,,,,,,,
0,-13.507,216.061,,,,,,,,,,,,,
0,-11.86,214.315,,,,,,,,,,,,,
0,-9.023,211.915,,,,,,,,,,,,,
0,-1.957,205.43,,,,,,,,,,,,,
0,-1.768,205.438,,,,,,,,,,,,,
0,-1.364,205.448,,,,,,,,,,,,,
0,-1.204,205.362,,,,,,,,,,,,,
0,-0.987,205.342,,,,,,,,,,,,,
0,-0.033,205.309,,,,,,,,,,,,,
0,0.295,205.245,,,,,,,,,,,,,
0,0.691,205.291,,,,,,,,,,,,,
0,1.247,205.296,,,,,,,,,,,,,
0,2.412,205.184,,,,,,,,,,,,,
0,2.481,205.179,,,,,,,,,,,,,
0,3.155,205.144,,,,,,,,,,,,,
0,3.276,205.176,,,,,,,,,,,,,
0,3.49,205.607,,,,,,,,,,,,,
0,4.646,207.2,,,,,,,,,,,,,
0,5.124,208.081,,,,,,,,,,,,,
0,5.474,208.469,,,,,,,,,,,,,
0,5.922,208.854,,,,,,,,,,,,,
0,6.131,209.027,,,,,,,,,,,,,
0,6.39,209.251,,,,,,,,,,,,,
0,7.146,209.935,,,,,,,,,,,,,
0,7.77,210.475,,,,,,,,,,,,,
0,8.02,210.694,,,,,,,,,,,,,
0,8.55,210.682,,,,,,,,,,,,,
0,8.715,210.663,,,,,,,,,,,,,
0,8.939,210.638,,,,,,,,,,,,,
0,9.727,210.529,,,,,,,,,,,,,
0,10.307,210.502,,,,,,,,,,,,,
0,10.999,210.759,,,,,,,,,,,,,
0,11.073,210.783,,,,,,,,,,,,,
0,12.375,211.259,,,,,,,,,,,,,
0,12.863,211.594,,,,,,,,,,,,,
0,13.382,212.1,,,,,,,,,,,,,
0,13.613,212.266,,,,,,,,,,,,,
0,14.901,213.16,,,,,,,,,,,,,
0,15.465,213.636,,,,,,,,,,,,,
0,16.225,214.177,,,,,,,,,,,,,
0,16.237,214.186,,,,,,,,,,,,,
0,17.184,214.676,,,,,,,,,,,,,
0,17.969,214.917,,,,,,,,,,,,,
0,18.098,214.961,,,,,,,,,,,,,
0,18.691,215.077,,,,,,,,,,,,,
0,18.93,215.142,,,,,,,,,,,,,
0,19.808,215.297,,,,,,,,,,,,,
0,20.317,215.382,,,,,,,,,,,,,
0,20.455,215.398,,,,,,,,,,,,,
0,21.034,215.296,,,,,,,,,,,,,
0,21.147,215.282,,,,,,,,,,,,,
0,21.925,215.267,,,,,,,,,,,,,
0,22.842,215.259,,,,,,,,,,,,,
0,22.879,215.258,,,,,,,,,,,,,
0,22.963,215.256,,,,,,,,,,,,,
0,23.368,215.247,,,,,,,,,,,,,
0,24.841,215.214,,,,,,,,,,,,,
0,25,215.205,,,,,,,,,,,,,
0.1,1,100,FALSE,,,96,,,,,0,,,,
0,-25,218.216,,,,,,,,,,,,,
0,-24.838,218.177,,,,,,,,,,,,,
0,-23.42,217.874,,,,,,,,,,,,,
0,-23.189,217.921,,,,,,,,,,,,,
0,-22.761,217.904,,,,,,,,,,,,,
0,-20.611,218.005,,,,,,,,,,,,,
0,-19.975,218.072,,,,,,,,,,,,,
0,-19.86,218.066,,,,,,,,,,,,,
0,-19.458,218.101,,,,,,,,,,,,,
0,-18.728,218.18,,,,,,,,,,,,,
0,-17.885,218.324,,,,,,,,,,,,,
0,-17.477,218.359,,,,,,,,,,,,,
0,-17.378,218.355,,,,,,,,,,,,,
0,-17.306,218.364,,,,,,,,,,,,,
0,-16.937,218.254,,,,,,,,,,,,,
0,-13.047,217.696,,,,,,,,,,,,,
0,-11.338,217.449,,,,,,,,,,,,,
0,-11.018,217.296,,,,,,,,,,,,,
0,-10.772,217.236,,,,,,,,,,,,,
0,-10.011,217.179,,,,,,,,,,,,,
0,-9.367,217.192,,,,,,,,,,,,,
0,-9.089,217.18,,,,,,,,,,,,,
0,-8.757,217.194,,,,,,,,,,,,,
0,-8.071,217.23,,,,,,,,,,,,,
0,-8.038,217.233,,,,,,,,,,,,,
0,-6.594,217.211,,,,,,,,,,,,,
0,-6.08,217.127,,,,,,,,,,,,,
0,-5.381,216.918,,,,,,,,,,,,,
0,-5.303,216.9,,,,,,,,,,,,,
0,-5.264,216.887,,,,,,,,,,,,,
0,-5.23,216.876,,,,,,,,,,,,,
0,-4.316,216.611,,,,,,,,,,,,,
0,-3.619,215.7,,,,,,,,,,,,,
0,-3.465,215.528,,,,,,,,,,,,,
0,-3.238,215.219,,,,,,,,,,,,,
0,-2.643,214.628,,,,,,,,,,,,,
0,-2.466,214.42,,,,,,,,,,,,,
0,-2.373,214.38,,,,,,,,,,,,,
0,-2.128,214.354,,,,,,,,,,,,,
0,-0.967,214.248,,,,,,,,,,,,,
0,-0.552,214.282,,,,,,,,,,,,,
0,-0.097,214.349,,,,,,,,,,,,,
0,0.315,214.415,,,,,,,,,,,,,
0,0.435,214.427,,,,,,,,,,,,,
0,1.95,214.713,,,,,,,,,,,,,
0,1.986,214.72,,,,,,,,,,,,,
0,1.992,214.72,,,,,,,,,,,,,
0,2.498,214.655,,,,,,,,,,,,,
0,2.697,214.575,,,,,,,,,,,,,
0,3.601,214.589,,,,,,,,,,,,,
0,4.522,214.684,,,,,,,,,,,,,
0,5.165,215.03,,,,,,,,,,,,,
0,5.235,215.117,,,,,,,,,,,,,
0,6.119,215.997,,,,,,,,,,,,,
0,6.892,216.794,,,,,,,,,,,,,
0,6.913,216.801,,,,,,,,,,,,,
0,6.992,216.842,,,,,,,,,,,,,
0,7.456,217.037,,,,,,,,,,,,,
0,7.582,217.039,,,,,,,,,,,,,
0,8.555,217.087,,,,,,,,,,,,,
0,9.323,217.137,,,,,,,,,,,,,
0,9.524,217.149,,,,,,,,,,,,,
0,10.025,217.236,,,,,,,,,,,,,
0,10.066,217.24,,,,,,,,,,,,,
0,10.293,217.366,,,,,,,,,,,,,
0,11.466,217.97,,,,,,,,,,,,,
0,11.69,218.005,,,,,,,,,,,,,
0,12.196,217.98,,,,,,,,,,,,,
0,12.394,218.013,,,,,,,,,,,,,
0,13.449,217.904,,,,,,,,,,,,,
0,14.102,217.807,,,,,,,,,,,,,
0,14.5,217.952,,,,,,,,,,,,,
0,14.799,218,,,,,,,,,,,,,
0,15.271,217.963,,,,,,,,,,,,,
0,15.74,217.893,,,,,,,,,,,,,
0,16.116,217.872,,,,,,,,,,,,,
0,16.463,217.884,,,,,,,,,,,,,
0,16.771,217.913,,,,,,,,,,,,,
0,17.144,217.853,,,,,,,,,,,,,
0,17.506,217.875,,,,,,,,,,,,,
0,18.802,217.901,,,,,,,,,,,,,
0,18.804,217.9,,,,,,,,,,,,,
0,18.808,217.9,,,,,,,,,,,,,
0,19.318,217.907,,,,,,,,,,,,,
0,19.487,217.887,,,,,,,,,,,,,
0,20.4,217.975,,,,,,,,,,,,,
0,21.141,217.776,,,,,,,,,,,,,
0,21.402,217.707,,,,,,,,,,,,,
0,21.847,217.799,,,,,,,,,,,,,
0,22.299,217.646,,,,,,,,,,,,,
0,23.502,217.349,,,,,,,,,,,,,
0,23.628,217.338,,,,,,,,,,,,,
0,24.206,217.265,,,,,,,,,,,,,
0,24.425,217.258,,,,,,,,,,,,,
0,24.974,217.269,,,,,,,,,,,,,
0,25,217.27,,,,,,,,,,,,,
0.2,2,200,FALSE,,,101,,,,,0,,,,
0,-25,218.444,,,,,,,,,,,,,
0,-24.657,218.42,,,,,,,,,,,,,
0,-23.979,218.277,,,,,,,,,,,,,
0,-23.643,218.238,,,,,,,,,,,,,
0,-22.81,218.2,,,,,,,,,,,,,
0,-22.757,218.202,,,,,,,,,,,,,
0,-22.719,218.201,,,,,,,,,,,,,
0,-21.644,218.234,,,,,,,,,,,,,
0,-20.743,218.332,,,,,,,,,,,,,
0,-20.499,218.35,,,,,,,,,,,,,
0,-20.176,218.325,,,,,,,,,,,,,
0,-19.267,218.366,,,,,,,,,,,,,
0,-19.135,218.39,,,,,,,,,,,,,
0,-18.039,218.288,,,,,,,,,,,,,
0,-16.905,218.229,,,,,,,,,,,,,
0,-16.669,218.239,,,,,,,,,,,,,
0,-16.491,218.222,,,,,,,,,,,,,
0,-15.913,218.271,,,,,,,,,,,,,
0,-15.36,218.288,,,,,,,,,,,,,
0,-15.083,218.274,,,,,,,,,,,,,
0,-14.885,218.28,,,,,,,,,,,,,
0,-14.056,218.335,,,,,,,,,,,,,
0,-13.055,218.467,,,,,,,,,,,,,
0,-13.01,218.467,,,,,,,,,,,,,
0,-12.95,218.475,,,,,,,,,,,,,
0,-12.143,218.557,,,,,,,,,,,,,
0,-11.841,218.439,,,,,,,,,,,,,
0,-11.097,218.219,,,,,,,,,,,,,
0,-10.767,218.212,,,,,,,,,,,,,
0,-10.209,218.193,,,,,,,,,,,,,
0,-9.468,218.19,,,,,,,,,,,,,
0,-9.264,218.19,,,,,,,,,,,,,
0,-8.845,218.207,,,,,,,,,,,,,
0,-8.532,218.204,,,,,,,,,,,,,
0,-8.373,218.191,,,,,,,,,,,,,
0,-7.543,218.08,,,,,,,,,,,,,
0,-6.918,217.861,,,,,,,,,,,,,
0,-6.5,217.719,,,,,,,,,,,,,
0,-5.951,217.455,,,,,,,,,,,,,
0,-5.561,217.327,,,,,,,,,,,,,
0,-4.839,216.755,,,,,,,,,,,,,
0,-4.801,216.716,,,,,,,,,,,,,
0,-4.775,216.679,,,,,,,,,,,,,
0,-3.82,215.284,,,,,,,,,,,,,
0,-3.088,215.546,,,,,,,,,,,,,
0,-2.706,215.711,,,,,,,,,,,,,
0,-2.305,215.66,,,,,,,,,,,,,
0,-1.761,215.545,,,,,,,,,,,,,
0,-1.136,215.628,,,,,,,,,,,,,
0,-0.869,215.628,,,,,,,,,,,,,
0,-0.69,215.61,,,,,,,,,,,,,
0,0.065,215.483,,,,,,,,,,,,,
0,0.844,215.459,,,,,,,,,,,,,
0,0.977,215.419,,,,,,,,,,,,,
0,1.186,215.415,,,,,,,,,,,,,
0,2.024,215.345,,,,,,,,,,,,,
0,2.292,215.352,,,,,,,,,,,,,
0,2.96,215.325,,,,,,,,,,,,,
0,3.18,215.396,,,,,,,,,,,,,
0,3.833,216.289,,,,,,,,,,,,,
0,4.799,217.292,,,,,,,,,,,,,
0,5.424,217.761,,,,,,,,,,,,,
0,5.753,217.945,,,,,,,,,,,,,
0,6.103,218.01,,,,,,,,,,,,,
0,6.862,218.14,,,,,,,,,,,,,
0,7.605,218.173,,,,,,,,,,,,,
0,7.944,218.184,,,,,,,,,,,,,
0,8.382,218.211,,,,,,,,,,,,,
0,9.432,218.307,,,,,,,,,,,,,
0,9.9,218.342,,,,,,,,,,,,,
0,10.864,219,,,,,,,,,,,,,
0,10.881,219.01,,,,,,,,,,,,,
0,10.901,219.014,,,,,,,,,,,,,
0,11.757,219.104,,,,,,,,,,,,,
0,11.99,219.143,,,,,,,,,,,,,
0,12.664,219.273,,,,,,,,,,,,,
0,13.192,219.515,,,,,,,,,,,,,
0,13.62,219.692,,,,,,,,,,,,,
0,14.172,219.668,,,,,,,,,,,,,
0,14.424,219.672,,,,,,,,,,,,,
0,14.802,219.637,,,,,,,,,,,,,
0,15.087,219.632,,,,,,,,,,,,,
0,15.28,219.611,,,,,,,,,,,,,
0,16.031,219.6,,,,,,,,,,,,,
0,16.751,219.668,,,,,,,,,,,,,
0,17.139,219.715,,,,,,,,,,,,,
0,17.537,219.699,,,,,,,,,,,,,
0,18.176,219.707,,,,,,,,,,,,,
0,18.745,219.702,,,,,,,,,,,,,
0,19.161,219.673,,,,,,,,,,,,,
0,19.462,219.648,,,,,,,,,,,,,
0,20.114,219.623,,,,,,,,,,,,,
0,20.997,219.654,,,,,,,,,,,,,
0,21.096,219.668,,,,,,,,,,,,,
0,22.2,219.703,,,,,,,,,,,,,
0,22.424,219.69,,,,,,,,,,,,,
0,22.609,219.686,,,,,,,,,,,,,
0,23.483,219.701,,,,,,,,,,,,,
0,24.529,219.699,,,,,,,,,,,,,
0,24.562,219.699,,,,,,,,,,,,,
0,25,219.681,,,,,,,,,,,,,
0.3,3,300,FALSE,,,75,,,,,0,,,,
0,-25,219.212,,,,,,,,,,,,,
0,-24.311,219.222,,,,,,,,,,,,,
0,-23.445,219.21,,,,,,,,,,,,,
0,-21.807,219.195,,,,,,,,,,,,,
0,-19.157,219.221,,,,,,,,,,,,,
0,-18.037,219.182,,,,,,,,,,,,,
0,-17.872,219.178,,,,,,,,,,,,,
0,-17.683,219.174,,,,,,,,,,,,,
0,-16.713,219.124,,,,,,,,,,,,,
0,-16.544,219.126,,,,,,,,,,,,,
0,-15.779,219.168,,,,,,,,,,,,,
0,-15.37,219.145,,,,,,,,,,,,,
0,-14.369,219.202,,,,,,,,,,,,,
0,-13.854,219.206,,,,,,,,,,,,,
0,-13.468,219.231,,,,,,,,,,,,,
0,-12.289,219.256,,,,,,,,,,,,,
0,-11.92,219.262,,,,,,,,,,,,,
0,-11.529,219.272,,,,,,,,,,,,,
0,-10.655,219.321,,,,,,,,,,,,,
0,-10.393,219.316,,,,,,,,,,,,,
0,-9.324,219.272,,,,,,,,,,,,,
0,-8.41,219.276,,,,,,,,,,,,,
0,-8.201,219.272,,,,,,,,,,,,,
0,-7.884,219.231,,,,,,,,,,,,,
0,-7.473,219.137,,,,,,,,,,,,,
0,-7.193,219.053,,,,,,,,,,,,,
0,-6.304,218.658,,,,,,,,,,,,,
0,-5.092,217.947,,,,,,,,,,,,,
0,-4.993,217.895,,,,,,,,,,,,,
0,-4.856,217.844,,,,,,,,,,,,,
0,-4.311,217.426,,,,,,,,,,,,,
0,-3.814,216.554,,,,,,,,,,,,,
0,-3.5,216.06,,,,,,,,,,,,,
0,-3.066,216.038,,,,,,,,,,,,,
0,-2.275,215.945,,,,,,,,,,,,,
0,-1.766,215.907,,,,,,,,,,,,,
0,-1.308,215.842,,,,,,,,,,,,,
0,-0.569,215.714,,,,,,,,,,,,,
0,-0.535,215.711,,,,,,,,,,,,,
0,-0.484,215.703,,,,,,,,,,,,,
0,0.681,215.546,,,,,,,,,,,,,
0,1.432,215.663,,,,,,,,,,,,,
0,1.781,215.725,,,,,,,,,,,,,
0,2.578,215.969,,,,,,,,,,,,,
0,2.679,215.987,,,,,,,,,,,,,
0,2.986,216.079,,,,,,,,,,,,,
0,4.134,216.261,,,,,,,,,,,,,
0,4.514,216.757,,,,,,,,,,,,,
0,5.182,217.401,,,,,,,,,,,,,
0,5.654,217.907,,,,,,,,,,,,,
0,5.75,217.986,,,,,,,,,,,,,
0,5.861,218.113,,,,,,,,,,,,,
0,5.929,218.169,,,,,,,,,,,,,
0,6.517,218.484,,,,,,,,,,,,,
0,7.266,218.892,,,,,,,,,,,,,
0,7.583,219.014,,,,,,,,,,,,,
0,8.271,219.257,,,,,,,,,,,,,
0,8.859,219.34,,,,,,,,,,,,,
0,9.274,219.366,,,,,,,,,,,,,
0,9.918,219.37,,,,,,,,,,,,,
0,10.515,219.385,,,,,,,,,,,,,
0,10.897,219.379,,,,,,,,,,,,,
0,11.411,219.367,,,,,,,,,,,,,
0,12.152,219.426,,,,,,,,,,,,,
0,12.202,219.434,,,,,,,,,,,,,
0,12.714,219.564,,,,,,,,,,,,,
0,13.075,219.535,,,,,,,,,,,,,
0,17.125,219.891,,,,,,,,,,,,,
0,17.707,219.942,,,,,,,,,,,,,
0,17.839,219.92,,,,,,,,,,,,,
0,19.871,219.935,,,,,,,,,,,,,
0,20.284,220.018,,,,,,,,,,,,,
0,20.518,220.007,,,,,,,,,,,,,
0,21.379,220.033,,,,,,,,,,,,,
0,25,220.041,,,,,,,,,,,,,
0.4,4,400,FALSE,,,101,,,,,0,,,,
0,-25,220.144,,,,,,,,,,,,,
0,-24.091,220.04,,,,,,,,,,,,,
0,-23.823,220.063,,,,,,,,,,,,,
0,-23.248,220.027,,,,,,,,,,,,,
0,-22.937,220.03,,,,,,,,,,,,,
0,-22.814,220.025,,,,,,,,,,,,,
0,-21.703,220.053,,,,,,,,,,,,,
0,-21.607,220.05,,,,,,,,,,,,,
0,-21.071,220.122,,,,,,,,,,,,,
0,-20.862,220.156,,,,,,,,,,,,,
0,-20.825,220.156,,,,,,,,,,,,,
0,-19.62,220.241,,,,,,,,,,,,,
0,-19.563,220.239,,,,,,,,,,,,,
0,-18.821,220.279,,,,,,,,,,,,,
0,-18.685,220.241,,,,,,,,,,,,,
0,-17.607,220.211,,,,,,,,,,,,,
0,-17.453,220.246,,,,,,,,,,,,,
0,-15.821,220.197,,,,,,,,,,,,,
0,-15.615,220.157,,,,,,,,,,,,,
0,-15.349,220.117,,,,,,,,,,,,,
0,-14.705,220.1,,,,,,,,,,,,,
0,-14.477,220.191,,,,,,,,,,,,,
0,-13.609,220.175,,,,,,,,,,,,,
0,-13.301,220.201,,,,,,,,,,,,,
0,-12.505,220.128,,,,,,,,,,,,,
0,-12.426,220.103,,,,,,,,,,,,,
0,-12.242,220.091,,,,,,,,,,,,,
0,-11.264,220.06,,,,,,,,,,,,,
0,-10.523,220.108,,,,,,,,,,,,,
0,-10.396,220.12,,,,,,,,,,,,,
0,-9.584,220.086,,,,,,,,,,,,,
0,-9.204,220.074,,,,,,,,,,,,,
0,-8.554,220.109,,,,,,,,,,,,,
0,-8.368,220.124,,,,,,,,,,,,,
0,-8.222,220.111,,,,,,,,,,,,,
0,-7.186,220.094,,,,,,,,,,,,,
0,-7.085,220.101,,,,,,,,,,,,,
0,-6.316,220.146,,,,,,,,,,,,,
0,-6.209,220.144,,,,,,,,,,,,,
0,-5.294,219.544,,,,,,,,,,,,,
0,-5.121,219.433,,,,,,,,,,,,,
0,-5.1,219.42,,,,,,,,,,,,,
0,-5.043,219.382,,,,,,,,,,,,,
0,-4.183,218.8,,,,,,,,,,,,,
0,-3.812,218.6,,,,,,,,,,,,,
0,-2.888,217.269,,,,,,,,,,,,,
0,-2.596,216.829,,,,,,,,,,,,,
0,-1.976,217.035,,,,,,,,,,,,,
0,-1.624,217.007,,,,,,,,,,,,,
0,-0.762,216.834,,,,,,,,,,,,,
0,-0.702,216.854,,,,,,,,,,,,,
0,0.141,217.271,,,,,,,,,,,,,
0,0.446,217.257,,,,,,,,,,,,,
0,1.399,216.812,,,,,,,,,,,,,
0,1.402,216.81,,,,,,,,,,,,,
0,1.403,216.81,,,,,,,,,,,,,
0,1.405,216.81,,,,,,,,,,,,,
0,2.32,216.962,,,,,,,,,,,,,
0,3.147,216.636,,,,,,,,,,,,,
0,3.593,216.586,,,,,,,,,,,,,
0,4.19,216.559,,,,,,,,,,,,,
0,4.524,216.637,,,,,,,,,,,,,
0,5.504,217.146,,,,,,,,,,,,,
0,5.728,217.356,,,,,,,,,,,,,
0,5.933,217.542,,,,,,,,,,,,,
0,6.64,218.505,,,,,,,,,,,,,
0,7.468,218.947,,,,,,,,,,,,,
0,7.881,219.171,,,,,,,,,,,,,
0,8.402,219.497,,,,,,,,,,,,,
0,8.803,219.548,,,,,,,,,,,,,
0,9.187,219.652,,,,,,,,,,,,,
0,10.079,219.621,,,,,,,,,,,,,
0,10.089,219.621,,,,,,,,,,,,,
0,11.053,219.664,,,,,,,,,,,,,
0,11.298,219.658,,,,,,,,,,,,,
0,12.355,219.69,,,,,,,,,,,,,
0,12.717,219.664,,,,,,,,,,,,,
0,13.308,219.719,,,,,,,,,,,,,
0,13.901,219.781,,,,,,,,,,,,,
0,14.577,219.745,,,,,,,,,,,,,
0,15.299,219.715,,,,,,,,,,,,,
0,15.567,219.723,,,,,,,,,,,,,
0,16.76,219.864,,,,,,,,,,,,,
0,16.838,219.869,,,,,,,,,,,,,
0,17.064,219.877,,,,,,,,,,,,,
0,17.827,219.877,,,,,,,,,,,,,
0,17.984,219.888,,,,,,,,,,,,,
0,18.332,219.86,,,,,,,,,,,,,
0,18.865,219.811,,,,,,,,,,,,,
0,19.103,219.822,,,,,,,,,,,,,
0,19.636,219.822,,,,,,,,,,,,,
0,20.058,219.838,,,,,,,,,,,,,
0,20.547,219.82,,,,,,,,,,,,,
0,21.31,219.821,,,,,,,,,,,,,
0,22.264,219.88,,,,,,,,,,,,,
0,22.293,219.88,,,,,,,,,,,,,
0,22.542,219.87,,,,,,,,,,,,,
0,23.5,219.828,,,,,,,,,,,,,
0,23.693,219.855,,,,,,,,,,,,,
0,24.442,219.932,,,,,,,,,,,,,
0,25,219.884,,,,,,,,,,,,,
0.5,5,500,FALSE,,,97,,,,,0,,,,
0,-25,220.823,,,,,,,,,,,,,
0,-24.729,220.82,,,,,,,,,,,,,
0,-24.289,220.88,,,,,,,,,,,,,
0,-23.925,220.932,,,,,,,,,,,,,
0,-23.189,220.912,,,,,,,,,,,,,
0,-23.141,220.907,,,,,,,,,,,,,
0,-23.038,220.905,,,,,,,,,,,,,
0,-22.313,220.862,,,,,,,,,,,,,
0,-21.861,220.87,,,,,,,,,,,,,
0,-21.519,220.833,,,,,,,,,,,,,
0,-21.056,220.881,,,,,,,,,,,,,
0,-20.68,220.858,,,,,,,,,,,,,
0,-20.009,220.848,,,,,,,,,,,,,
0,-19.871,220.838,,,,,,,,,,,,,
